Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

12:55:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:01       5    0.00    0.00    1.01   15.15    0.00    0.00    0.00    0.00    0.00   83.84
12:56:01       6    0.00    0.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00   91.00
12:56:01       7    0.00    0.00    0.00   12.37    0.00    0.00    0.00    0.00    0.00   87.63

12:56:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:02     all    0.38    0.00    1.01   14.52    0.00    0.00    0.00    0.00    0.00   84.09
12:56:02       0    0.00    0.00    1.02   10.20    0.00    0.00    0.00    0.00    0.00   88.78
12:56:02       1    0.00    0.00    1.01   10.10    0.00    0.00    0.00    0.00    0.00   88.89
12:56:02       2    1.01    0.00    1.01    6.06    0.00    0.00    0.00    0.00    0.00   91.92
12:56:02       3    1.00    0.00    2.00    8.00    0.00    0.00    0.00    0.00    0.00   89.00
12:56:02       4    1.01    0.00    0.00   19.19    0.00    0.00    0.00    0.00    0.00   79.80
12:56:02       5    0.00    0.00    1.01   22.22    0.00    0.00    0.00    0.00    0.00   76.77
12:56:02       6    0.00    0.00    0.00   17.35    0.00    0.00    0.00    0.00    0.00   82.65
12:56:02       7    0.00    0.00    2.00   23.00    0.00    0.00    0.00    0.00    0.00   75.00

12:56:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:03     all    0.00    0.00    0.76    7.11    0.00    0.00    0.00    0.00    0.00   92.13
12:56:03       0    0.00    0.00    1.01   14.14    0.00    0.00    0.00    0.00    0.00   84.85
12:56:03       1    0.00    0.00    1.02    6.12    0.00    0.00    0.00    0.00    0.00   92.86
12:56:03       2    0.00    0.00    1.00   11.00    0.00    0.00    0.00    0.00    0.00   88.00
12:56:03       3    0.00    0.00    1.02   14.29    0.00    0.00    0.00    0.00    0.00   84.69
12:56:03       4    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
12:56:03       5    0.00    0.00    1.02    2.04    0.00    0.00    0.00    0.00    0.00   96.94
12:56:03       6    0.00    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00   94.90
12:56:03       7    0.00    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00   96.94

12:56:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:04     all    0.25    0.00    0.89   20.41    0.00    0.13    0.00    0.00    0.00   78.33
12:56:04       0    0.00    0.00    2.02    2.02    0.00    0.00    0.00    0.00    0.00   95.96
12:56:04       1    0.00    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00   97.96
12:56:04       2    0.00    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00   98.97
12:56:04       3    0.00    0.00    1.01    5.05    0.00    0.00    0.00    0.00    0.00   93.94
12:56:04       4    0.00    0.00    1.00   30.00    0.00    1.00    0.00    0.00    0.00   68.00
12:56:04       5    0.00    0.00    1.02   38.78    0.00    0.00    0.00    0.00    0.00   60.20
12:56:04       6    1.00    0.00    1.00   39.00    0.00    0.00    0.00    0.00    0.00   59.00
12:56:04       7    1.02    0.00    1.02   44.90    0.00    0.00    0.00    0.00    0.00   53.06

12:56:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:05     all    0.38    0.00    1.01   15.17    0.00    0.00    0.00    0.00    0.00   83.44
12:56:05       0    1.00    0.00    1.00    9.00    0.00    0.00    0.00    0.00    0.00   89.00
12:56:05       1    0.00    0.00    1.01    6.06    0.00    0.00    0.00    0.00    0.00   92.93
12:56:05       2    0.00    0.00    1.01    7.07    0.00    0.00    0.00    0.00    0.00   91.92
12:56:05       3    1.02    0.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00   89.80
12:56:05       4    0.00    0.00    1.01   19.19    0.00    0.00    0.00    0.00    0.00   79.80
12:56:05       5    1.01    0.00    2.02   24.24    0.00    0.00    0.00    0.00    0.00   72.73
12:56:05       6    0.00    0.00    1.01   21.21    0.00    0.00    0.00    0.00    0.00   77.78
12:56:05       7    0.00    0.00    1.02   25.51    0.00    0.00    0.00    0.00    0.00   73.47

12:56:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:06     all    0.25    0.00    1.02    3.17    0.00    0.00    0.00    0.00    0.00   95.56
12:56:06       0    0.00    0.00    1.02    4.08    0.00    0.00    0.00    0.00    0.00   94.90
12:56:06       1    0.00    0.00    0.00    3.09    0.00    0.00    0.00    0.00    0.00   96.91
12:56:06       2    1.00    0.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00   93.00
12:56:06       3    0.00    0.00    2.04    2.04    0.00    0.00    0.00    0.00    0.00   95.92
12:56:06       4    1.01    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   95.96
12:56:06       5    0.00    0.00    1.01    3.03    0.00    0.00    0.00    0.00    0.00   95.96
12:56:06       6    0.00    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   96.97
12:56:06       7    0.00    0.00    1.02    4.08    0.00    0.00    0.00    0.00    0.00   94.90

12:56:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:07     all    0.25    0.00    0.64   26.08    0.00    0.00    0.00    0.00    0.00   73.03
12:56:07       0    0.00    0.00    0.00   13.27    0.00    0.00    0.00    0.00    0.00   86.73
12:56:07       1    0.00    0.00    1.02   20.41    0.00    0.00    0.00    0.00    0.00   78.57
12:56:07       2    0.00    0.00    1.01   20.20    0.00    0.00    0.00    0.00    0.00   78.79
12:56:07       3    0.00    0.00    0.00   26.04    0.00    0.00    0.00    0.00    0.00   73.96
12:56:07       4    0.00    0.00    1.02   29.59    0.00    0.00    0.00    0.00    0.00   69.39
12:56:07       5    0.00    0.00    1.01   32.32    0.00    0.00    0.00    0.00    0.00   66.67
12:56:07       6    1.02    0.00    0.00   31.63    0.00    0.00    0.00    0.00    0.00   67.35
12:56:07       7    1.00    0.00    1.00   35.00    0.00    0.00    0.00    0.00    0.00   63.00

12:56:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:08     all    0.38    0.00    0.50   39.22    0.00    0.00    0.00    0.00    0.00   59.90
12:56:08       0    0.00    0.00    1.01   46.46    0.00    0.00    0.00    0.00    0.00   52.53
12:56:08       1    1.00    0.00    0.00   32.00    0.00    0.00    0.00    0.00    0.00   67.00
12:56:08       2    1.01    0.00    0.00   43.43    0.00    0.00    0.00    0.00    0.00   55.56
12:56:08       3    0.00    0.00    1.01   46.46    0.00    0.00    0.00    0.00    0.00   52.53
12:56:08       4    0.00    0.00    0.00   27.55    0.00    0.00    0.00    0.00    0.00   72.45
12:56:08       5    1.00    0.00    1.00   42.00    0.00    0.00    0.00    0.00    0.00   56.00
12:56:08       6    0.00    0.00    1.00   45.00    0.00    0.00    0.00    0.00    0.00   54.00
12:56:08       7    0.00    0.00    0.00   30.61    0.00    0.00    0.00    0.00    0.00   69.39

12:56:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:09     all    0.13    0.00    0.76   25.92    0.00    0.00    0.00    0.00    0.00   73.19
