Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

17:06:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:08       1   18.00    0.00   70.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:08       2   14.29    0.00   72.45    3.06    0.00    0.00    0.00    0.00    0.00   10.20
17:07:08       3   16.00    0.00   71.00    4.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:08       4   14.14    0.00   72.73    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:07:08       5   16.00    0.00   72.00    2.00    0.00    1.00    0.00    0.00    0.00    9.00
17:07:08       6   15.62    0.00   73.96    3.12    0.00    0.00    0.00    0.00    0.00    7.29
17:07:08       7   15.84    0.00   71.29    1.98    0.00    0.99    0.00    0.00    0.00    9.90

17:07:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:09     all   15.86    0.00   71.83    2.92    0.00    0.25    0.00    0.00    0.00    9.14
17:07:09       0   16.33    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:07:09       1   17.00    0.00   70.00    4.00    0.00    1.00    0.00    0.00    0.00    8.00
17:07:09       2   16.00    0.00   72.00    3.00    0.00    1.00    0.00    0.00    0.00    8.00
17:07:09       3   14.29    0.00   73.47    2.04    0.00    0.00    0.00    0.00    0.00   10.20
17:07:09       4   16.33    0.00   70.41    3.06    0.00    0.00    0.00    0.00    0.00   10.20
17:07:09       5   14.29    0.00   73.47    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:09       6   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:09       7   15.46    0.00   72.16    3.09    0.00    0.00    0.00    0.00    0.00    9.28

17:07:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:10     all   15.59    0.00   71.74    2.92    0.00    0.38    0.00    0.00    0.00    9.38
17:07:10       0   15.84    0.00   71.29    2.97    0.00    0.99    0.00    0.00    0.00    8.91
17:07:10       1   17.17    0.00   69.70    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:07:10       2   16.33    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:10       3   14.14    0.00   72.73    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:07:10       4   16.16    0.00   70.71    3.03    0.00    1.01    0.00    0.00    0.00    9.09
17:07:10       5   13.27    0.00   72.45    3.06    0.00    1.02    0.00    0.00    0.00   10.20
17:07:10       6   17.35    0.00   70.41    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:10       7   14.43    0.00   75.26    2.06    0.00    0.00    0.00    0.00    0.00    8.25

17:07:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:11     all   16.04    0.00   71.72    3.03    0.00    0.25    0.00    0.00    0.00    8.96
17:07:11       0   16.33    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:07:11       1   14.29    0.00   73.47    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:11       2   17.17    0.00   69.70    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:07:11       3   15.00    0.00   72.00    3.00    0.00    1.00    0.00    0.00    0.00    9.00
17:07:11       4   16.16    0.00   71.72    4.04    0.00    0.00    0.00    0.00    0.00    8.08
17:07:11       5   16.16    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:11       6   15.15    0.00   71.72    3.03    0.00    1.01    0.00    0.00    0.00    9.09
